pk^iata_code^latitude^longitude^city_code^date_from^timezone
AAA-A-6947726^AAA^-17.352606^-145.509956^AAA^^Pacific/Tahiti^
AAA-C-4034700^AAA^-17.41667^-145.5^AAA^^Pacific/Tahiti^
AAB-A-7730796^AAB^-26.69317^141.0478^AAB^^Australia/Brisbane^
AAB-C-2177638^AAB^-26.76408^141.02853^AAB^^Australia/Brisbane^
AAC-A-6297289^AAC^31.07333^33.83583^AAC^^Africa/Cairo^
AAC-C-361546^AAC^31.13159^33.79844^AAC^^Africa/Cairo^
AAD-A-11497239^AAD^6.09682^46.63825^AAD^2017-05-01^Africa/Mogadishu^
AAD-C-63361^AAD^6.13603^46.62761^AAD^2017-05-01^Africa/Mogadishu^
AAE-A-2570559^AAE^36.822225^7.809167^AAE^^Africa/Algiers^
AAE-C-2506999^AAE^36.9^7.76667^AAE^^Africa/Algiers^
AAF-A-4146153^AAF^29.72938^-85.0288^AAF^^America/New_York^
AAF-C-4146148^AAF^29.72577^-84.98324^AAF^^America/New_York^
AAG-A-8521702^AAG^-24.10312^-49.78931^AAG^^America/Sao_Paulo^
AAG-C-3471795^AAG^-24.15778^-49.82667^AAG^^America/Sao_Paulo^
AAH-A-3207669^AAH^50.82345^6.18844^AAH^^Europe/Berlin^
AAH-C-3247449^AAH^50.77664^6.08342^AAH^^Europe/Berlin^
AAI-A-7668483^AAI^-13.02389^-46.88556^AAI^^America/Araguaina^
AAI-C-3471448^AAI^-12.93139^-46.93833^AAI^^America/Araguaina^
AAJ-A-3383015^AAJ^3.89789^-55.57889^AAJ^^America/Paramaribo^
AAJ-C-3384464^AAJ^3.90116^-55.57262^AAJ^^America/Paramaribo^
AAJ-C-3384678^AAJ^3.84492^-55.61344^AAJ^^America/Paramaribo^
AAK-A-7521791^AAK^0.18544^173.63536^AAK^^Pacific/Tarawa^
AAK-C-2110268^AAK^0.18544^173.63536^AAK^^Pacific/Tarawa^
AAL-A-2624887^AAL^57.092789^9.849164^AAL^^Europe/Copenhagen^
AAL-C-2624886^AAL^57.092789^9.849164^AAL^^Europe/Copenhagen^
AAM-A-7668229^AAM^-24.8181^31.5446^AAM^^Africa/Johannesburg^
AAM-C-10943132^AAM^-24.80193^31.54007^AAM^^Africa/Johannesburg^
AAN-A-6300095^AAN^24.26167^55.60917^AAN^^Asia/Dubai^
AAN-C-292913^AAN^24.19167^55.76056^AAN^^Asia/Dubai^
AAO-A-3649283^AAO^9.43056^-64.47159^AAO^^America/Caracas^
AAO-C-3486270^AAO^9.43889^-64.47278^AAO^^America/Caracas^
AAQ-A-6300989^AAQ^45.0021^37.34727^AAQ^^Europe/Moscow^
AAQ-C-582182^AAQ^44.89084^37.3239^AAQ^^Europe/Moscow^
AAR-A-2611665^AAR^56.3023^10.62627^AAR^^Europe/Copenhagen^
AAR-C-2611664^AAR^56.30286^10.69424^AAR^^Europe/Copenhagen^
AAS-CA-7730799^AAS^-3.917^139.3^AAS^^Asia/Jayapura^
AAT-A-7910421^AAT^47.75223^88.08738^AAT^^Asia/Shanghai^
AAT-C-1529651^AAT^47.84864^88.13361^AAT^^Asia/Shanghai^
AAU-A-7667905^AAU^-13.505^-172.62777^AAU^^Pacific/Apia^
AAU-C-7106456^AAU^-13.51963^-172.63784^AAU^^Pacific/Apia^
AAV-A-1731356^AAV^6.36667^124.73333^AAV^^Asia/Manila^
AAV-C-1685230^AAV^6.36667^124.75^AAV^^Asia/Manila^
AAW-R-2959940^AAW^50.78065^6.07123^AAH^2016-01-01^Europe/Berlin^
AAX-A-7668431^AAX^-19.5632^-46.9604^AAX^^America/Sao_Paulo^
AAX-C-3471691^AAX^-19.59333^-46.94056^AAX^^America/Sao_Paulo^
AAY-A-7668412^AAY^16.1917^52.175^AAY^^Asia/Aden^
AAY-C-79700^AAY^16.20787^52.17605^AAY^^Asia/Aden^
AAZ-A-6299804^AAZ^14.86^-91.5^AAZ^^America/Guatemala^
AAZ-C-3590979^AAZ^14.83333^-91.51667^AAZ^^America/Guatemala^
ABA-A-6300982^ABA^53.74^91.385^ABA^^Asia/Krasnoyarsk^
ABA-C-1512236^ABA^53.71556^91.42917^ABA^^Asia/Krasnoyarsk^
ABB-A-8531909^ABB^6.20856^6.66108^ABB^2011-10-01^Africa/Lagos^
ABB-C-2349276^ABB^6.19824^6.73187^ABB^2011-10-01^Africa/Lagos^
ABC-A-6299323^ABC^38.94853^-1.86352^ABC^^Europe/Madrid^
ABC-C-2522258^ABC^38.99424^-1.85643^ABC^^Europe/Madrid^
ABD-A-6300034^ABD^30.371111^48.228333^ABD^^Asia/Tehran^
ABD-C-145459^ABD^30.3392^48.3043^ABD^^Asia/Tehran^
ABE-A-5200013^ABE^40.65253^-75.43554^ABE^^America/New_York^
ABE-C-5178127^ABE^40.60843^-75.49018^ABE^^America/New_York^
ABF-A-7521786^ABF^1.79807^173.04214^ABF^^Pacific/Tarawa^
